,id,Constituency,Country/Region,Con Vote,Labour Vote,Liberal Vote,SNP/ PC Vote,Other Vote,Total votes,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34
606,618,WOKING,South East,0.46,0.21,0.32,,,,,,,,,,,,,,,,,,,,54486,0.8087456027073964
607,619,WOKINGHAM,South East,0.45,0.27,0.28,,,,,,,,,,,,,,,,,,,,60283,0.82837041210339
608,620,WOLVERHAMPTON NORTH EAST,West Midlands,0.34,0.6,,,,,,,,,,,,,,,,,,3259.0,0.07,,48512,0.7045018878884693
609,621,WOLVERHAMPTON SOUTH EAST,West Midlands,0.27,0.55,0.14,,,,,,,,,,,,,,,,,1546.0,0.04,,39644,0.7215215215215215
610,622,WOLVERHAMPTON SOUTH WEST,West Midlands,0.46,0.32,0.19,,,,,,,,,,,,,,,,,1523.0,0.03,,50559,0.7955156950672646
611,623,WOOD GREEN,London,0.3,0.51,0.2,,,,,,,,,,,,,,,,,,,,36738,0.7110397151041263
612,624,WOOLWICH EAST,London,0.24,0.56,0.17,,,,,,,,,,,,,,,,,1257.0,0.03,,37604,0.7443388756927949
613,625,WOOLWICH WEST,London,0.39,0.44,0.17,,,,,,,,,,,,,,,,,,,,45649,0.8185371801538489
614,626,WORCESTER,West Midlands,0.46,0.33,0.21,,,,,,,,,,,,,,,,,,,,60011,0.8095154589111315
615,627,WORCESTERSHIRE SOUTH,West Midlands,0.47,0.16,0.35,,,,,,,,,,,,,,,,,850.0,0.01,,59694,0.8181519146953209
616,628,WORKINGTON,North West,0.4,0.6,,,,,,,,,,,,,,,,,,,,,40230,0.7640154968094804
617,629,WORTHING,South East,0.59,0.15,0.26,,,,,,,,,,,,,,,,,,,,56582,0.784303397419015
618,631,WREXHAM,Wales,0.24,0.47,0.24,0.04,,,,,,,,,,,,,,,,,,,58606,0.7763206697398399
619,632,WYCOMBE,South East,0.46,0.29,0.24,,,,,,,,,,,,,,,,,,,,63855,0.8165287776683758
620,633,YARMOUTH,Eastern,0.43,0.35,0.22,,,,,,,,,,,,,,,,,,,,57009,0.8119552213296872
621,634,YEOVIL,South West,0.42,0.28,0.3,,,,,,,,,,,,,,,,,720.0,0.01,,62502,0.8385703169023533
622,635,YORK,Yorkshire and the Humber,0.39,0.41,0.2,,,,,,,,,,,,,,,,,,,,63310,0.8275276125743416
623,17,ANTRIM NORTH,Northern Ireland,,,,,,,,,,,,,,10056.0,0.15473387804089922,,,,,,,,64989,0.6310653214608236
624,18,ANTRIM SOUTH,Northern Ireland,,,,,,,,,,,48203.0,0.6757556216004037,,8769.0,0.12293220434026804,,12559.0,0.17606403858016037,,1801.0,0.025248135479167835,,71332,0.6111901293805158
625,20,ARMAGH,Northern Ireland,,,,,,,,,,,33194.0,0.5374676165803108,,18090.0,0.2929080310880829,,4983.0,0.08068329015544042,,5493.0,0.09,,61760,0.6842303516429948
626,52,BELFAST EAST,Northern Ireland,,,,,,,,27817.0,0.4836225181682256,,,,,1502.0,0.026113564449389757,,,,,8122.0,0.141207969679057,,57518,0.729757162069578
627,53,BELFAST NORTH,Northern Ireland,,,,,,,,,,,21531.0,0.4375685891964395,,12003.0,0.24393366662602123,,,,,2917.0,0.059281388448563184,,49206,0.6922330233670498
628,54,BELFAST SOUTH,Northern Ireland,,,,,,,,22083.0,0.4255733281942571,,,,,4149.0,0.0799576026209289,,5118.0,0.09863172094815957,,2455.0,0.04731162073617267,,51890,0.696117624963108
629,55,BELFAST WEST,Northern Ireland,,,,,,,,,,,,,,19554.0,0.4102209075461011,,,,,10739.0,0.23,,47667,0.7260113317899354
630,194,DOWN NORTH,Northern Ireland,,,,,,,,,,,38169.0,0.6108212776853156,,2376.0,0.03802330047369095,,,,,,,,62488,0.6733620689655172
631,195,DOWN SOUTH,Northern Ireland,,,,,,,,,,,31088.0,0.5214357598121436,,25486.0,0.4274740020127474,,,,,3046.0,0.05109023817510902,,59620,0.6579629854435898
632,239,FERMANAGH AND SOUTH TYRONE,Northern Ireland,,,,,,,,,,,26858.0,0.43562461478573977,,15410.0,0.24994323158270348,,,,,16229.0,0.2632270412300905,,61654,0.8731006160164271
633,384,LONDONDERRY,Northern Ireland,,,,,,,,,,,33060.0,0.5265924403880154,,23670.0,0.3770248960672815,,,,,6051.0,0.1,,62781,0.6809809961818812
634,584,MID-ULSTER,Northern Ireland,,,,,,,,26044.0,0.3903418713748295,,,,,19372.0,0.29034337015332506,,,,,16672.0,0.2498763507741191,,66721,0.8238991380800672
